SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,zipcode,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,num_school,school_rating_mean,Bayes_RatingSchool,crime_percentage
MLS Listing,,Condo/Co-op,1631 16th Ave #116,Seattle,WA,98122,337000.0,1.0,1.0,Capitol Hill,635.0,,1929.0,36.0,531.0,735.0,Active,,,https://www.redfin.com/WA/Seattle/1631-16th-Ave-98122/unit-116/home/190465367,NWMLS as Distributed by MLS Grid,2221218,N,Y,47.6160293,-122.3118091,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Single Family Residential,932 25th Ave,Seattle,WA,98122,1675000.0,4.0,4.0,Central Area,2580.0,5694.0,1908.0,40.0,649.0,,Active,May-19-2024 02:00 PM,May-19-2024 05:00 PM,https://www.redfin.com/WA/Seattle/932-25th-Ave-98122/home/147621,NWMLS as Distributed by MLS Grid,2218270,N,Y,47.61102,-122.2997763,7,3.142857142857143,3.267610438342146,73.12
PAST SALE,June-10-2021,Single Family Residential,1702 34th Ave,Seattle,WA,98122,1495000.0,5.0,2.5,Madrona,2800.0,3688.0,1922.0,41.0,534.0,,Pending,,,https://www.redfin.com/WA/Seattle/1702-34th-Ave-98122/home/141978,NWMLS as Distributed by MLS Grid,2206932,N,Y,47.61669,-122.2889675,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Townhouse,2626 E Union,Seattle,WA,98122,949950.0,3.0,3.5,Central Area,1780.0,1571.0,2003.0,42.0,534.0,,Active,May-19-2024 11:00 AM,May-19-2024 02:00 PM,https://www.redfin.com/WA/Seattle/2626-E-Union-St-98122/home/148230,NWMLS as Distributed by MLS Grid,2218269,N,Y,47.6132041,-122.2977326,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Single Family Residential,1517 29th Ave,Seattle,WA,98122,1649995.0,4.0,3.5,Madrona,2870.0,4800.0,1930.0,42.0,575.0,,Active,,,https://www.redfin.com/WA/Seattle/1517-29th-Ave-98122/home/148362,NWMLS as Distributed by MLS Grid,2213176,N,Y,47.6146933,-122.2951769,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Condo/Co-op,1740 Melrose Ave #704,Seattle,WA,98122,399000.0,1.0,1.0,Capitol Hill,731.0,,1963.0,42.0,546.0,600.0,Active,,,https://www.redfin.com/WA/Seattle/1740-Melrose-Ave-98122/unit-704/home/887,NWMLS as Distributed by MLS Grid,2197473,N,Y,47.6181674,-122.3275779,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Multi-Family (2-4 Unit),2420 E Union St,Seattle,WA,98122,1190000.0,2.0,3.0,Seattle,3070.0,3600.0,1905.0,43.0,388.0,,Active,,,https://www.redfin.com/WA/Seattle/2420-E-Union-St-98122/home/147125,NWMLS as Distributed by MLS Grid,2218562,N,Y,47.6131352,-122.3005352,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Multi-Family (5+ Unit),3000 E Spruce St,Seattle,WA,98122,1995000.0,12.0,6.0,Leschi,4970.0,5000.0,1963.0,45.0,401.0,,Active,,,https://www.redfin.com/WA/Seattle/3000-E-Spruce-St-98122/home/2083801,NWMLS as Distributed by MLS Grid,2217627,N,Y,47.6033426,-122.2934385,7,3.142857142857143,3.267610438342146,73.12
PAST SALE,August-27-2021,Townhouse,1718 27th Ave Unit B,Seattle,WA,98122,915000.0,3.0,2.5,Seattle,1514.0,1280.0,2015.0,46.0,604.0,,Pending,,,https://www.redfin.com/WA/Seattle/1718-27th-Ave-98122/unit-B/home/103675001,NWMLS as Distributed by MLS Grid,2208944,N,Y,47.6171197,-122.2969881,7,3.142857142857143,3.267610438342146,73.12
PAST SALE,May-19-1995,Multi-Family (5+ Unit),1806 16th Ave,Seattle,WA,98122,1498000.0,3.0,5.0,Capitol Hill,2600.0,4980.0,1906.0,47.0,576.0,,Pending,,,https://www.redfin.com/WA/Seattle/1806-16th-Ave-98122/home/2069629,NWMLS as Distributed by MLS Grid,2205242,N,Y,47.6178813,-122.3111577,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Townhouse,1108 33rd Ave Unit B,Seattle,WA,98122,699950.0,2.0,1.5,Madrona,1193.0,625.0,2023.0,49.0,587.0,1.0,Active,,,https://www.redfin.com/WA/Seattle/1108-33rd-Ave-98122/unit-B/home/190326443,NWMLS as Distributed by MLS Grid,2216028,N,Y,47.6120012,-122.2901262,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Townhouse,1472 21st Ave,Seattle,WA,98122,864950.0,2.0,2.0,Capitol Hill,1258.0,617.0,2024.0,49.0,688.0,38.0,Active,May-18-2024 11:00 AM,May-18-2024 01:00 PM,https://www.redfin.com/WA/Seattle/1472-21st-Ave-98122/home/190324001,NWMLS as Distributed by MLS Grid,2186073,N,Y,47.6149912,-122.3047226,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Condo/Co-op,1410 E Pine St Unit W213,Seattle,WA,98122,522000.0,1.0,1.0,Capitol Hill,746.0,,2005.0,49.0,700.0,587.0,Active,,,https://www.redfin.com/WA/Seattle/1410-E-Pine-St-98122/unit-W213/home/103951032,NWMLS as Distributed by MLS Grid,2215471,N,Y,47.615398,-122.3135672,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Multi-Family (5+ Unit),818 17th Ave,Seattle,WA,98122,2700000.0,10.0,7.0,Central Area,4300.0,3829.0,2022.0,50.0,628.0,,Active,,,https://www.redfin.com/WA/Seattle/818-17th-Ave-98122/home/142226,NWMLS as Distributed by MLS Grid,2211245,N,Y,47.6098403,-122.3099132,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Townhouse,1524 E Fir St,Seattle,WA,98122,1075000.0,3.0,3.0,Central Area,1761.0,1130.0,2024.0,51.0,610.0,,Active,May-18-2024 12:00 PM,May-18-2024 02:00 PM,https://www.redfin.com/WA/Seattle/1524-E-Fir-St-98122/home/190304701,NWMLS as Distributed by MLS Grid,2214366,N,Y,47.6028856,-122.3119577,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Vacant Land,132 X 16th Ave S,Seattle,WA,98122,225000.0,,,Beacon Hill,,4787.0,,52.0,,,Active,,,https://www.redfin.com/WA/Seattle/132-16th-Ave-S-98122/home/179435552,NWMLS as Distributed by MLS Grid,2214090,N,Y,47.6014053,-122.3115685,7,3.142857142857143,3.267610438342146,73.12
PAST SALE,December-28-2015,Single Family Residential,127 16th Ave,Seattle,WA,98122,974999.0,3.0,2.5,Central Area,1710.0,1305.0,2015.0,53.0,570.0,,Pending,,,https://www.redfin.com/WA/Seattle/127-16th-Ave-98122/home/105510871,NWMLS as Distributed by MLS Grid,2196529,N,Y,47.6023169,-122.3121593,7,3.142857142857143,3.267610438342146,73.12
PAST SALE,,Townhouse,1110 33rd Ave Unit C,Seattle,WA,98122,735950.0,2.0,1.5,Madrona,1211.0,852.0,2023.0,53.0,608.0,5.0,Pending,,,https://www.redfin.com/WA/Seattle/1110-33rd-Ave-98122/unit-C/home/190054498,NWMLS as Distributed by MLS Grid,2207438,N,Y,47.6120662,-122.2901077,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Condo/Co-op,300 10th Ave Unit B305,Seattle,WA,98122,350000.0,1.0,1.0,First Hill,471.0,,1990.0,54.0,743.0,397.0,Active,,,https://www.redfin.com/WA/Seattle/300-10th-Ave-98122/unit-B305/home/2080580,NWMLS as Distributed by MLS Grid,2214260,N,Y,47.6048566,-122.3191202,7,3.142857142857143,3.267610438342146,73.12
PAST SALE,,Vacant Land,16 xxx 23rd Ave,Seattle,WA,98122,1200000.0,,,Capitol Hill,,6964.0,,61.0,,,Pending,,,https://www.redfin.com/WA/Seattle/16-xxx-23rd-Ave-98122/home/185428822,NWMLS as Distributed by MLS Grid,2067673,N,Y,47.601781,-122.3022,7,3.142857142857143,3.267610438342146,73.12
PAST SALE,,Single Family Residential,308 20th Ave,Seattle,WA,98122,1200000.0,4.0,1.5,Central Area,1880.0,7200.0,1912.0,63.0,638.0,,Pending,,,https://www.redfin.com/WA/Seattle/308-20th-Ave-98122/home/145657,NWMLS as Distributed by MLS Grid,2182155,N,Y,47.6046735,-122.3057969,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Townhouse,725 17th Ave Unit B,Seattle,WA,98122,1197000.0,3.0,2.5,Capitol Hill,2090.0,2263.0,2014.0,63.0,573.0,,Active,,,https://www.redfin.com/WA/Seattle/725-17th-Ave-98122/unit-B/home/145249,NWMLS as Distributed by MLS Grid,2209863,N,Y,47.6088398,-122.3106435,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Single Family Residential,1521 E Spruce St,Seattle,WA,98122,799999.0,3.0,2.0,Central Area,1450.0,4251.0,1902.0,70.0,552.0,,Active,,,https://www.redfin.com/WA/Seattle/1521-E-Spruce-St-98122/home/145313,NWMLS as Distributed by MLS Grid,2207234,N,Y,47.6032145,-122.3118914,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Condo/Co-op,1410 E Pine St Unit W205,Seattle,WA,98122,455000.0,1.0,1.0,Capitol Hill,692.0,,2005.0,70.0,658.0,542.0,Active,May-19-2024 02:00 PM,May-19-2024 04:00 PM,https://www.redfin.com/WA/Seattle/1410-E-Pine-St-98122/unit-W205/home/146979024,NWMLS as Distributed by MLS Grid,2207584,N,Y,47.615398,-122.3135672,7,3.142857142857143,3.267610438342146,73.12
PAST SALE,March-8-2024,Single Family Residential,2815 E Denny Way,Seattle,WA,98122,1349950.0,3.0,3.5,Madison Valley,2173.0,1.0,2024.0,72.0,621.0,42.0,Pending,,,https://www.redfin.com/WA/Seattle/2815-B-Denny-Way-98122/home/189691210,NWMLS as Distributed by MLS Grid,2197400,N,Y,47.618702,-122.295313,7,3.142857142857143,3.267610438342146,73.12
PAST SALE,October-5-2006,Single Family Residential,161 18TH Ave,Seattle,WA,98122,588300.0,3.0,1.0,Central Area,1395.0,2700.0,1903.0,80.0,422.0,,Pending,,,https://www.redfin.com/WA/Seattle/161-18th-Ave-98122/home/145156,NWMLS as Distributed by MLS Grid,2186890,N,Y,47.6029954,-122.3092233,7,3.142857142857143,3.267610438342146,73.12
PAST SALE,,Single Family Residential,222 25th Ave,Seattle,WA,98122,900000.0,3.0,2.0,Central Area,2520.0,4000.0,1912.0,80.0,357.0,,Pending,,,https://www.redfin.com/WA/Seattle/222-25th-Ave-98122/home/185884300,NWMLS as Distributed by MLS Grid,2197037,N,Y,47.6041715,-122.2997589,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Condo/Co-op,1410 E Pine Unit W215,Seattle,WA,98122,475000.0,1.0,1.0,Capitol Hill,664.0,,2005.0,82.0,715.0,510.0,Active,,,https://www.redfin.com/WA/Seattle/1410-E-Pine-St-98122/unit-W215/home/189887561,NWMLS as Distributed by MLS Grid,2203352,N,Y,47.615398,-122.3135672,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Townhouse,1120 B 13th Ave,Seattle,WA,98122,899950.0,3.0,3.0,Capitol Hill,1389.0,550.0,2024.0,83.0,648.0,0.0,Active,May-18-2024 12:30 PM,May-18-2024 02:30 PM,https://www.redfin.com/WA/Seattle/1120-13th-Ave-98122/home/189616327,NWMLS as Distributed by MLS Grid,2197101,N,Y,47.6122634,-122.3151428,7,3.142857142857143,3.267610438342146,73.12
PAST SALE,October-16-2019,Single Family Residential,3109 E Marion St,Seattle,WA,98122,1695000.0,5.0,3.0,Madrona,3924.0,3268.0,1913.0,87.0,432.0,,Pending,,,https://www.redfin.com/WA/Seattle/3109-E-Marion-St-98122/home/146332,NWMLS as Distributed by MLS Grid,2195497,N,Y,47.6102467,-122.2921273,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Single Family Residential,109 15th Ave,Seattle,WA,98122,775000.0,3.0,2.0,First Hill,1730.0,2100.0,1902.0,88.0,448.0,,Active,,,https://www.redfin.com/WA/Seattle/109-15th-Ave-98122/home/144575,NWMLS as Distributed by MLS Grid,2200518,N,Y,47.6020593,-122.3131473,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Condo/Co-op,303 E Pike St #410,Seattle,WA,98122,535000.0,1.0,1.0,Capitol Hill,774.0,,1998.0,88.0,691.0,780.0,Active,May-19-2024 12:00 PM,May-19-2024 02:00 PM,https://www.redfin.com/WA/Seattle/303-E-Pike-St-98122/unit-410/home/1285,NWMLS as Distributed by MLS Grid,2200927,N,Y,47.6139579,-122.3273079,7,3.142857142857143,3.267610438342146,73.12
PAST SALE,March-11-2015,Condo/Co-op,121 Lakeside Ave #204,Seattle,WA,98122,1195000.0,3.0,2.0,Leschi,1531.0,,1998.0,98.0,781.0,1016.0,Pending,,,https://www.redfin.com/WA/Seattle/121-Lakeside-Ave-98122/unit-204/home/25377,NWMLS as Distributed by MLS Grid,2190161,N,Y,47.602347,-122.2853918,7,3.142857142857143,3.267610438342146,73.12
PAST SALE,,Townhouse,734 18th Ave,Seattle,WA,98122,739000.0,2.0,2.0,Central Area,1153.0,800.0,2024.0,102.0,641.0,,Pending,,,https://www.redfin.com/WA/Seattle/734-18th-Ave-98122/home/186641233,NWMLS as Distributed by MLS Grid,2190069,N,Y,47.6090375,-122.3085444,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Vacant Land,2619 E Union St,Seattle,WA,98122,690000.0,,,Madrona,,3442.0,,112.0,,,Active,,,https://www.redfin.com/WA/Seattle/2619-E-Union-St-98122/home/2073846,NWMLS as Distributed by MLS Grid,2183035,N,Y,47.612641,-122.297929,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Single Family Residential,1115 31st Ave,Seattle,WA,98122,2625000.0,6.0,4.5,Madrona,3400.0,4400.0,2023.0,118.0,772.0,,Active,May-19-2024 02:00 PM,May-19-2024 04:00 PM,https://www.redfin.com/WA/Seattle/1115-31st-Ave-98122/home/147272,NWMLS as Distributed by MLS Grid,2192744,N,Y,47.6121284,-122.2928647,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Condo/Co-op,1700 Bellevue Ave #402,Seattle,WA,98122,465000.0,1.0,1.0,Capitol Hill,722.0,,1988.0,145.0,644.0,875.0,Active,,,https://www.redfin.com/WA/Seattle/1700-Bellevue-Ave-98122/unit-402/home/2087817,NWMLS as Distributed by MLS Grid,2185538,N,Y,47.6165093,-122.3264916,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Condo/Co-op,1631 16th Ave #209,Seattle,WA,98122,370000.0,1.0,1.0,Capitol Hill,644.0,,1929.0,149.0,575.0,732.0,Active,,,https://www.redfin.com/WA/Seattle/1631-16th-Ave-98122/unit-209/home/3133,NWMLS as Distributed by MLS Grid,2186327,N,Y,47.6160293,-122.3118091,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Single Family Residential,1468 B 21st Ave,Seattle,WA,98122,649000.0,2.0,1.0,Capitol Hill,864.0,888.0,2024.0,153.0,751.0,5.0,Active,May-18-2024 11:00 AM,May-18-2024 01:00 PM,https://www.redfin.com/WA/Seattle/1468-21st-Ave-98122/home/2067076,NWMLS as Distributed by MLS Grid,2185776,N,Y,47.614978,-122.3045756,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Townhouse,932 27th Ave Unit C,Seattle,WA,98122,749900.0,2.0,2.0,Central Area,1102.0,1.0,2024.0,155.0,680.0,64.0,Active,,,https://www.redfin.com/WA/Seattle/932-27th-Ave-98122/unit-C/home/189040382,NWMLS as Distributed by MLS Grid,2185414,N,Y,47.6110222,-122.2971856,7,3.142857142857143,3.267610438342146,73.12
PAST SALE,March-10-2006,Condo/Co-op,121 Lakeside Ave #303,Seattle,WA,98122,1350000.0,2.0,2.0,Leschi,1421.0,,1998.0,175.0,950.0,938.0,Pending,,,https://www.redfin.com/WA/Seattle/121-Lakeside-Ave-98122/unit-303/home/22195,NWMLS as Distributed by MLS Grid,2139834,N,Y,47.602347,-122.2853918,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Multi-Family (5+ Unit),605 E Denny Way,Seattle,WA,98122,5995000.0,7.0,30.0,Capitol Hill,15325.0,5196.0,1927.0,189.0,391.0,,Active,,,https://www.redfin.com/WA/Seattle/605-E-Denny-Way-98122/home/2084900,NWMLS as Distributed by MLS Grid,2178862,N,Y,47.6182652,-122.3236641,7,3.142857142857143,3.267610438342146,73.12
PAST SALE,,Townhouse,732 18th Ave,Seattle,WA,98122,759900.0,2.0,2.0,Central Area,1153.0,800.0,2023.0,197.0,659.0,,Pending,,,https://www.redfin.com/WA/Seattle/732-18th-Ave-98122/home/187851706,NWMLS as Distributed by MLS Grid,2169349,N,Y,47.60902,-122.30853,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Condo/Co-op,121 Lakeside Ave #201,Seattle,WA,98122,998000.0,2.0,2.0,Leschi,1444.0,,1998.0,199.0,691.0,955.0,Active,,,https://www.redfin.com/WA/Seattle/121-Lakeside-Ave-98122/unit-201/home/43787,NWMLS as Distributed by MLS Grid,2174536,N,Y,47.602347,-122.2853918,7,3.142857142857143,3.267610438342146,73.12
MLS Listing,,Condo/Co-op,121 Lakeside Ave #206,Seattle,WA,98122,1125000.0,2.0,2.0,Leschi,1536.0,,1998.0,210.0,732.0,1016.0,Active,,,https://www.redfin.com/WA/Seattle/121-Lakeside-Ave-98122/unit-206/home/22191,NWMLS as Distributed by MLS Grid,2172468,N,Y,47.602347,-122.2853918,7,3.142857142857143,3.267610438342146,73.12
